id,data_asset_serial,type_asset_id,model_asset_id,data_asset_arrived_date,data_asset_plate_no,data_asset_chassis_no,data_asset_arrangement_no,data_asset_manufacture_year,color_asset_id,data_asset_warranty,data_asset_madein,data_asset_purchasefrom,data_asset_invoice_no,status_asset_id,province_asset_id,site_asset_id,employee_id,data_asset_in_use,user_id,data_asset_active,data_asset_current_condition,data_asset_remarks,data_asset_acquisition_value,data_asset_acquisition_value,data_asset_book_value,data_asset_engine_model_1,data_asset_engine_serial_no_1,data_asset_engine_family_1,data_asset_engine_arrangement_1,data_asset_engine_displacement_no_1,data_asset_engine_rating_1,data_asset_engine_code_1,data_asset_engine_model_2,data_asset_engine_serial_2,data_asset_engine_family_2,data_asset_engine_arrangement_2,data_asset_engine_displacement_no_2,data_asset_engine_rating_2,data_asset_engine_code_2,data_asset_transmission_model,data_asset_transmission_serial_no,data_asset_transmission_arrangement,data_asset_concrete_mixer_name,data_asset_concrete_mixer_model,data_asset_concrete_mixer_serial_no,data_asset_concrete_mixer_capacity,data_asset_concrete_pump_name,data_asset_concrete_pump_model,data_asset_concrete_pump_serial_no,data_asset_generator_no,data_asset_generator_controller_no,data_asset_generator_governor_no,data_asset_generator_alternator_no,data_asset_generator_alternator_model,data_asset_generator_alternator_serial_no,data_asset_generator_rated_voltage,data_asset_generator_phase,data_asset_generator_rated_frequency,data_asset_generator_rated_current_prime,data_asset_generator_rated_rpm,data_asset_generator_altitude,data_asset_generator_rated_power,data_asset_generator_manufacture_year,data_asset_generator_manufacture_year,created_at,updated_at
131,14020017,51,1,,,,,,11,,,,,2,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
132,14020018,51,1,,,,,,11,,,,,2,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
133,14020019,51,1,,,,,,11,,,,,2,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
134,14020020,51,1,,,,,,8,,,,,2,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
135,14020021,51,1,,,,,,15,,,,,2,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
136,14020023,51,1,,,,,,15,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
137,14020024,51,1,,,,,,15,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
138,14020025,51,228,,,10316057,,2011,11,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200KW,,,2018-02-27,2018-02-27
139,14020026,51,1,,,,,,10,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
140,14020027,51,1,,,,,,10,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
141,14020028,51,1,,,,,,15,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
142,14020029,51,1,,,,,,15,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
143,14020030,51,1,,,,,,11,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
144,14020033,51,1,,,,,,11,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
145,14020034,51,1,,,,,,15,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
146,14030001,21,1,,,,,,15,,,,,3,18,85,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
147,14030002,21,1,,,,,,15,,,,,3,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
148,14030003,21,1,,,,,,15,,,,,3,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
149,14030004,21,1,,,,,,15,,,,,2,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
150,14030005,21,1,,,,,,15,,,,,2,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
151,14030006,21,1,,,,,,15,,,,,2,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
152,14030007,21,1,,,,,,15,,,,,2,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
153,14030008,21,1,,,,,,15,,,,,2,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
154,14030009,21,330,,,21596,,,15,,,,,5,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
155,14030011,21,229,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
156,14030012,21,229,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
157,14030013,21,331,,,,,2011,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
158,14030014,21,1,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
159,14030015,21,1,,,,,,14,,,,,3,21,95,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
160,14030016,21,1,,,,,,14,,,,,3,21,95,1,TRUE,1,TRUE,,CRUSHER #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
161,14030017,21,1,,,,,,14,,,,,3,21,95,1,TRUE,1,TRUE,,CRUSHER #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
162,14030018,21,1,,,,,,14,,,,,3,13,44,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
163,14030019,21,1,,,,,,14,,,,,3,20,90,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
164,14030020,21,1,,,,,,14,,,,,3,20,90,1,TRUE,1,TRUE,,CRUSHER #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
165,14030021,21,1,,,,,,14,,,,,3,20,90,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
166,14030022,21,1,,,,,,14,,,,,3,21,95,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
167,14030023,21,230,,,,,,14,,,,,3,13,44,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
168,14030024,21,1,,,,,,14,,,,,3,20,90,1,TRUE,1,TRUE,,CRUSHER #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
169,14030026,21,230,,,,,,14,,,,,2,20,90,1,TRUE,1,TRUE,,CRUSHER #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
170,14030027,21,1,,,,,,14,,,,,2,20,90,1,TRUE,1,TRUE,,CRUSHER #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
171,14030028,21,1,,,,,,14,,,,,2,21,95,1,TRUE,1,TRUE,,CRUSHER #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
172,14030029,21,1,,,,,,14,,,,,3,19,87,1,TRUE,1,TRUE,,CRUSHER #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
173,14030030,21,1,,,,,,14,,,,,3,19,87,1,TRUE,1,TRUE,,CRUSHER #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
174,14030031,21,1,,,,,,8,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
175,14030032,21,1,,,,,,8,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
176,14030033,21,1,,,,,,8,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
177,14030034,21,1,,,,,,8,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
178,14030036,21,1,,,,,,14,,,,,3,14,70,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
179,14030037,21,1,,,,,,14,,,,,3,14,70,1,TRUE,1,TRUE,,CRUSHER #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
180,14030038,21,1,,,,,,14,,,,,3,19,87,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
181,14030039,21,1,,,,,,14,,,,,3,19,87,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
182,14030040,21,1,,,,,,14,,,,,3,19,87,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
183,14040001,23,1,,,,,,11,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
184,14040002,23,1,,,,,,15,,,,,2,7,6,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
185,14040003,23,1,,,,,,15,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
186,14040004,23,1,,,,,,14,,,,,3,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
187,14040006,23,1,,,,,,15,,,,,3,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
188,14040007,23,1,,,,,,15,,,,,2,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
189,14040008,23,1,,,,,,15,,,,,2,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
190,14040009,23,1,,,,,,14,,,,,2,3,93,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
191,14040011,23,1,,,,,,14,,,,,2,13,44,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
192,14040012,23,14,,,,,,14,,,,,2,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
193,14040013,23,1,,,,,,14,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
194,14040014,23,1,,,,,,14,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
195,14040015,23,1,,,,,,14,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
196,14040016,23,1,,,,,,14,,,,,2,3,68,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
197,14040017,23,1,,,,,,14,,,,,2,3,68,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
198,14040018,23,1,,,,,,14,,,,,2,3,68,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
199,14040020,23,1,,,,,,14,,,,,2,21,95,1,TRUE,1,TRUE,,CRUSHER #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
200,14040021,23,1,,,,,,14,,,,,2,20,90,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
201,14040022,23,1,,,,,,14,,,,,2,20,90,1,TRUE,1,TRUE,,CRUSHER #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
202,14040023,23,1,,,,,,16,,,,,2,8,25,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
203,14040024,23,1,,,,,,14,,,,,3,20,90,1,TRUE,1,TRUE,,CRUSHER #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
204,14040025,23,1,,,,,,14,,,,,2,20,89,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
205,14040026,23,1,,,,,,14,,,,,2,3,109,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
206,14040027,23,1,,,,,,14,,,,,2,19,87,1,TRUE,1,TRUE,,CRUSHER #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
207,14040028,23,14,,,,,,14,,,,,2,16,82,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
208,14040029,23,1,,,,,,14,,,,,2,16,82,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
209,14040031,23,1,,,,,,15,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
210,14040032,23,266,,,13LS21AL002,,2013,14,,,,,2,9,35,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
211,14040033,23,1,,,1624103112,,,15,,,,,4,9,35,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
212,14040034,23,1,,,,,,14,,,,,3,14,70,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
213,14040035,23,1,,,,,,14,,,,,3,19,87,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
214,14040036,23,1,,,,,,14,,,,,3,19,87,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
215,14040038,23,1,,,,,,14,,,,,2,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
216,14040039,23,1,,,,,,14,,,,,2,1,7,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
217,14040040,23,1,,,,,,9,,,,,2,9,35,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
218,14040041,23,1,,,,,,14,,,,,2,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
219,14040042,23,1,,,,,,10,,,,,2,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
220,14040043,23,1,,,,,,14,,,,,2,10,37,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
221,14040047,23,1,,,,,,14,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
222,14040048,23,1,,,,,,14,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
223,14040049,23,1,,,,,,14,,,,,2,12,42,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
224,14040050,23,1,,,,,,14,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
225,14040051,23,1,,,,,,15,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
226,14040052,23,1,,,,,,12,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
227,14040053,23,1,,,,,,14,,,,,2,6,22,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
228,14040054,23,1,,,,,,14,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
229,14040056,23,1,,,,,,14,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
230,14040057,23,1,,,,,,14,,,,,2,5,19,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
231,14040058,23,1,,,,,,15,,,,,2,6,21,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
232,14040059,23,1,,,,,,14,,,,,2,3,105,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
233,14040060,23,1,,,,,,11,,,,,3,3,58,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
234,14050001,76,1,,,,,,15,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
235,14050002,76,1,,,,,,15,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
236,14050003,76,1,,,,,,15,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
237,14050004,76,1,,,,,,15,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
238,14050005,76,1,,,,,,15,,,,,2,7,1,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
239,14050006,76,1,,,,,,15,,,,,2,11,39,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
240,14050007,76,1,,,,,,9,,,,,2,7,6,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
241,14050008,76,1,,,,,,15,,,,,2,7,6,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
242,14050009,76,1,,,,,,15,,,,,2,7,6,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
243,14050012,76,1,,,,,,15,,,,,2,7,5,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
244,14050013,76,1,,,,,,15,,,,,2,7,5,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
245,14050022,76,1,,,,,,15,,,,,3,13,44,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
246,14050024,76,86,,,,,,15,,,,,3,13,44,1,TRUE,1,TRUE,,NOT USED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
247,14050025,76,1,,,,,,15,,,,,3,13,44,1,TRUE,1,TRUE,,NOT USED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
248,14050026,76,1,,,,,,15,,,,,4,21,95,1,TRUE,1,TRUE,,CRUSHER #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
249,14050027,76,91,,,,,,15,,,,,2,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
250,14050028,76,91,,,,,,15,,,,,3,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
251,14050029,76,87,,,,,,15,,,,,2,20,90,1,TRUE,1,TRUE,,CRUSHER #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
252,14050030,76,87,,,,,,15,,,,,2,10,37,1,TRUE,1,TRUE,,NOT USED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
253,14050031,76,91,,,,,,15,,,,,3,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
254,14050032,76,86,,,,,,15,,,,,4,13,45,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
255,14050033,76,1,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
256,14050034,76,1,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
257,14050035,76,1,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
258,14050036,76,1,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
259,14050037,76,1,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
260,14050038,76,1,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
261,14050039,76,1,,,,,,15,,,,,3,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
